"REGISTRE","ESTAT","DATA_REGISTRE","DATA_BAIXA","TIPUS_IDENTIFICACIO","ESPECIE","SEXE","MIDA",DATA_NAIXEMENT,"RACA","PERILLOS","GOS_ASSITENCIA","CODI_ENS","NOM_ENS"
"R000305173","Vigent","2013-12-12",,"XIP","Gos","Femella","Gran","2010/03/01 00:00:00.000000000","llebrer espanyol/galgo","No","No","818460009","Ajuntament de Rubí"
"R000155117","Vigent","2013-08-02",,"XIP","Gos","Mascle","Mitjà","2008/12/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000155330","Vigent","2013-08-02",,"XIP","Gos","Mascle","Petit","2011/06/15 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000155115","Vigent","2013-08-02",,"XIP","Gos","Mascle","Petit","2000/03/11 00:00:00.000000000","caniche","No","No","818460009","Ajuntament de Rubí"
"R000155114","Vigent","2013-08-02",,"XIP","Gos","Mascle","Gran","2011/01/01 00:00:00.000000000","pit bull terrier","Si","No","818460009","Ajuntament de Rubí"
"R000155111","Vigent","2013-08-02",,"XIP","Gos","Mascle","Mitjà","2008/09/01 00:00:00.000000000","terrier de yorkshire","No","No","818460009","Ajuntament de Rubí"
"R000155112","Vigent","2013-08-02",,"XIP","Gos","Femella","Mitjà","2012/11/08 00:00:00.000000000","bulldog francès","No","No","818460009","Ajuntament de Rubí"
"R000155109","Vigent","2013-08-02",,"XIP","Gos","Mascle","Petit","2009/01/11 00:00:00.000000000",,"No","No","818460009","Ajuntament de Rubí"
"R000487476","Vigent","2016-04-11",,"XIP","Gos","Mascle","Gran","2012/09/26 00:00:00.000000000","Boerboel","No","No","818460009","Ajuntament de Rubí"
"R000155105","Vigent","2013-08-02",,"XIP","Gos","Femella","Gran","2011/09/21 00:00:00.000000000","golden retriever","No","No","818460009","Ajuntament de Rubí"
"R000155100","Vigent","2013-08-02",,"XIP","Gos","Femella","Mitjà","2012/04/25 00:00:00.000000000",,"No","No","818460009","Ajuntament de Rubí"
"R000155097","Vigent","2013-08-01",,"XIP","Gos","Mascle","Gran","2010/08/11 00:00:00.000000000","llebrer espanyol/galgo","No","No","818460009","Ajuntament de Rubí"
"R000155099","Vigent","2013-08-02",,"XIP","Gat","Femella","Mitjà","2013/03/04 00:00:00.000000000","europeu de pèl curt","No","No","818460009","Ajuntament de Rubí"
"R000155096","Vigent","2013-08-01",,"XIP","Gos","Mascle","Mitjà","2007/07/01 00:00:00.000000000","indefinit","No","No","818460009","Ajuntament de Rubí"
"R000155095","Vigent","2013-08-01",,"XIP","Gos","Mascle","Gran","2012/12/15 00:00:00.000000000","retriever del Labrador","No","No","818460009","Ajuntament de Rubí"
"R000155093","Vigent","2013-08-01",,"XIP","Gos","Femella","Mitjà","2009/02/15 00:00:00.000000000",,"No","No","818460009","Ajuntament de Rubí"
"R000155094","Vigent","2013-08-01",,"XIP","Gos","Mascle","Petit","2011/09/22 00:00:00.000000000","bulldog francès","No","No","818460009","Ajuntament de Rubí"
"R000155092","Vigent","2013-08-01",,"XIP","Gos","Mascle","Mitjà","2012/11/12 00:00:00.000000000","pòinter","No","No","818460009","Ajuntament de Rubí"
