"CODI_LLOC_DE_TREBALL","LLOC_DE_TREBALL","UNITAT_ORGANICA","GRUP","NIVELL_DE_DESTI",PUNTUACIO_COMPLEMENT_ESPECIFIC,"ESCALA","SUBESCALA","CLASSE","CATEGORIA","TIPUS_DE_JORNADA","FORMA_DE_PROVISIO","SITUACIO_DEL_LLOC","CODI_ENS","NOM_ENS"
"1156","DELINEANT","SERVEI DE PLANEJAMENT URBÀ","C1","16","32","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1162","DELINEANT","SERVEI DE PLANEJAMENT URBÀ","C1","16","32","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1354","DELINEANT","SERVEI DE PLANEJAMENT URBÀ","C1","16","32","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1198","TÈCNIC AUXILIAR","SERVEI DE PROMOCIÓ I DINAMITZACIÓ CULTURAL","C1","16","23","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada Irregular","Concurs","Vacant","818460009","Ajuntament de Rubí"
"884","TEC. AUX. MEDI AMBIENT","SERVEI DE SEGURETAT CIUTADANA","C1","14","26","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"808","DELINEANT","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1","16","33","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"840","DELINEANT","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1","16","32","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1193","TEC. INFORMATIC","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1","16","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1195","TÈCNIC/A AUXILIAR D'INFORMÀTICA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1","16","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1196","TÈCNIC/A AUXILIAR D'INFORMÀTICA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1","16","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1850","TÈCNIC/A AUXILIAR D'INFORMÀTICA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1","16","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"984","TÈCNIC/A AUXILIAR DINFORMÀTICA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1","16","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1121","ADMINISTRATIU/VA ARXIU","ARXIU MUNICIPAL","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1109","ADMINISTRATIU/VA","ESCOLA D'ART EDRA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1365","ADMINISTRATIU/VA","ESCOLA D'ART EDRA","C1/C1","14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"924","ADMINISTRATIU/VA","ESCOLA DE MÚSICA PERE BURÉS","C1/C1/C2","14/18/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"949","ADMINISTRATIU","GABINET D'ALCALDIA I PROTOCOL","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1826","ADMINISTRATIU/VA PROTOCOL","GABINET D'ALCALDIA I PROTOCOL","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu",,"Concurs","Ocupat","818460009","Ajuntament de Rubí"
"985","SECRETARI/A ALCALDE/SSA","GABINET D'ALCALDIA I PROTOCOL","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Lliure designació","Ocupat","818460009","Ajuntament de Rubí"
"655","ADMINISTRATIU","GERENCIA","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"812","ADMINISTRATIU","OFICINA D'INSERCIÓ","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Concurs","Vacant","818460009","Ajuntament de Rubí"
"871","ADMINISTRATIU/VA","OFICINA DE GESTIÓ D'INGRESSOS","C1/C1/C2","14/18/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"811","RESP. ADM. IBI","OFICINA DE GESTIÓ D'INGRESSOS","C1","16","31","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"975","ADMINISTRATIU/VA","SECRETARIA GENERAL","C1/C1/C2","14/18/14","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1118","ADMINISTRATIU/VA","SECRETARIA GENERAL","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"826","ADMINISTRATIU","SERVEI D'AGENDA URBANA I AGENDA 2030","C1","16","28","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida i Prolongació de Jornada","Concurs","Vacant","818460009","Ajuntament de Rubí"
"841","GESTOR/A ATENCIÓ CIUTADANA I EMPRESARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"873","GESTOR/A ATENCIÓ CIUTADANA I EMPRESARIALS","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1407","GESTOR/A ATENCIÓ CIUTADANIA I EMPRESARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1562","RESPONSABLE OFICINA OAC","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1","22","30","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida i Prolongació de Jornada","Concurs","Vacant","818460009","Ajuntament de Rubí"
"828","ADMINISTRATIU","SERVEI D'EDUCACIÓ","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1922","ADMINISTRATIU/VA","SERVEI D'HABITATGE","C1/C1","14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1140","ADMINISTRATIU/VA","SERVEI D'IGUALTAT","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1136","ADMINISTRATIU/VA","SERVEI D'OBRA PÚBLICA","C1/C1/C2","14/18/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1697","ADMINISTRATIU/VA","SERVEI DE CONTRACTACIÓ I COMPRES","C1/C1/C2/C2","14/18/14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"951","ADMINISTRATIU","SERVEI DE LLICÈNCIES I DISCIPLINA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"860","ADMINISTRATIU/VA","SERVEI DE LLICÈNCIES I DISCIPLINA","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1698","ADMINISTRATIU/VA","SERVEI DE PLANEJAMENT URBÀ","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1124","ADMINISTRATIU/VA","SERVEI DE PROMOCIÓ I DINAMITZACIÓ CULTURAL","C1/C1","14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1116","ADMINISTRATIU/VA","SERVEI DE PROMOCIÓ I DINAMITZACIÓ CULTURAL","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida i Prolongació de Jornada","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1942","RESPONSABLE D'ESPAIS ESCÈNICS","SERVEI DE PROMOCIÓ I DINAMITZACIÓ CULTURAL","C1","16","30","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Irregular","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1496","ADMINISTRATIU/VA","SERVEI DE RELACIONS CIUTADANES I CIVISME","C1/C1/C2","14/18/14","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"679","ADMINISTRATIU/VA","SERVEI DE SEGURETAT CIUTADANA","C1/C1/C2","14/18/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"962","ADMINISTRATIU/VA","SERVEI DE SEGURETAT CIUTADANA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1919","ADMINISTRATIU/VA","SERVEI DE SEGURETAT CIUTADANA","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"680","RESPONSABLE ADMINISTRATIU","SERVEI DE SEGURETAT CIUTADANA","C1","22","35","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Concurs","Vacant","818460009","Ajuntament de Rubí"
"821","ADMINISTRATIU/VA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"883","ADMINISTRATIU/VA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1413","GESTOR/A DE PADRÓ","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1/C1/C2","14/18/14","315","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"796","TEC. INFORMATIC","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1","16","31","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1232","TÈCNIC/A AUXILIAR D'INFORMÀTICA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","C1","16","31","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"822","ADMINISTRATIU","SERVEIS D'HISENDA LOCAL I SERVEIS ECONÒMICS","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"755","ADMINISTRATIU/VA","SERVEIS JURIDICS","C1/C1","14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1125","ADMINISTRATIU/VA","SERVEIS JURIDICS","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"815","ADMINISTRATIU/VA","SERVEIS SOCIALS","C1/C1/C2","14/18/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"806","ADMINISTRATIU/VA D'ATENCIÓ PRIMÀRIA","SERVEIS SOCIALS","C1/C2","18/18","330","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1112","ADMINISTRATIU/VA D'ATENCIÓ PRIMÀRIA","SERVEIS SOCIALS","C1/C2","18/18","330","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida","Concurs","Vacant","818460009","Ajuntament de Rubí"
"859","ADMINISTRATIU","SINDICATURA DE GREUGES","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"977","ADMINISTRATIU","TRESORERIA","C1","22","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1644","ADMINISTRATIU/VA","TRESORERIA","C1/C1/C2/C2","14/18/14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"825","ADMINISTRATIU","UNITAT D'ACCIÓ I MEDIACIÓ COMUNITÀRIA","C1","14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"905","RESP. ADM. COMPRES","UNITAT DE COMPRES","C1","16","29","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"807","ADMINISTRATIU/VA","UNITAT DE LLICÈNCIES D'ACTIVITATS","C1/C1/C2","14/18/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"658","CAP DE SERVEIS FUNERARIS","UNITAT DE SERVEIS FUNERARIS","C1/C1","16/20","380","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Disponibilitat de localització","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"774","ADMINISTRATIU","ÀREA D'IGUALTAT I CIUTADANIA","C1","16","29","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"976","ADMINISTRATIU","ÀREA D'IGUALTAT I CIUTADANIA","C1","16","28","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"950","ADMINISTRATIU","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","C1","14","27","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"980","ADMINISTRATIU/VA","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","C1/C1","14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"810","RESP. ADM. SERV. PERSONES","ÀREA DE DRETS SOCIALS","C1","16","30","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1696","ADMINISTRATIU/VA","ÀREA DE PERSONAL","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1108","AUXILIAR TÈCNIC/A DE NÒMINES","ÀREA DE PERSONAL","C1/C2","16/16","31","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"771","ADMINISTRATIU/VA","ÀREA DE PLANIFICACIÓ URBANA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1748","ADMINISTRATIU/VA","ÀREA DE PLANIFICACIÓ URBANA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1694","ADMINISTRATIU/VA","ÀREA DE SERVEIS CENTRALS","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"953","RESPONSABLE ADMINISTRATIU","ÀREA DE SERVEIS CENTRALS","C1","16","28","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1501","ADMINISTRATIU/VA","ÀREA DE SOSTENIBILITAT I SERVEIS MUNICIPALS","C1/C1/C2/C2","14/18/14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA ADMINISTRATIVA",,"Administratiu","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"657","ADMINISTRATIU/VA ARXIU","ARXIU MUNICIPAL","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1564","ADMINISTRATIU/VA","BIBLIOTECA I GESTIÓ DEL CONEIXAMENT","C1/C2/C2","12/12/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1237","ADMINISTRATIU/VA","COMUNICACIÓ","C1/C2/C2","14/14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1205","ADMINISTRATIU/VA","INTERVENCIÓ","C1/C1/C2/C2","14/18/14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"882","ADMINISTRATIU/VA","MERCAT MUNICIPAL","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1522","ADMINISTRATIU/VA","OFICINA D'INFORMACIÓ I ORIENTACIÓ","C1/C1/C2/C2","14/18/14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1908","ADMINISTRATIU/VA","OFICINA DE FORMACIÓ","C1/C1/C2/C2","14/18/14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1004","ADMINISTRATIU/VA","SECRETARIA GENERAL","C1/C1/C2/C2","14/18/14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1247","ADMINISTRATIU/VA","SECRETARIA GENERAL","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1451","ADMINISTRATIU/VA","SECRETARIA GENERAL","C1/C2/C2","14/14/18","295","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"779","ADMINISTRATIU/VA","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1326","ADMINISTRATIU/VA","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"991","GESTOR/A ATENCIÓ CIUTADANA I EMPRESARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1016","GESTOR/A ATENCIÓ CIUTADANA I EMPRESARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1188","GESTOR/A ATENCIÓ CIUTADANA I EMPRESARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1189","GESTOR/A ATENCIÓ CIUTADANA I EMPRESARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1394","GESTOR/A ATENCIÓ CIUTADANA I EMPRESARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1396","GESTOR/A ATENCIÓ CIUTADANA I EMPRESARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1747","GESTOR/A ATENCIÓ CIUTADANA I EMPRESARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1901","GESTOR/A ATENCIÓ CIUTADANA I EMPRESARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada Partida i Prolongació de Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"986","GESTOR/A ATENCIÓ CIUTADANA I EMPRSARIAL","SERVEI D'ATENCIÓ A LA CIUTADANIA","C1/C2","14/14","26","ESCALA D ADMINISTRACIO GENERAL","SUBESCALA AUXILIAR",,"Auxiliar","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
